:::MLLOG {"namespace": "", "time_ms": 1715298866933, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/initialize.py", "lineno": 65}}
:::MLLOG {"namespace": "", "time_ms": 1715298926391, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "Intel-HabanaLabs", "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 174}}
:::MLLOG {"namespace": "", "time_ms": 1715298926391, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "gaudi-1024", "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 175}}
:::MLLOG {"namespace": "", "time_ms": 1715298926391, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "cloud", "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 176}}
:::MLLOG {"namespace": "", "time_ms": 1715298926391, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 177}}
:::MLLOG {"namespace": "", "time_ms": 1715298926392, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "gpt3", "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 178}}
:::MLLOG {"namespace": "", "time_ms": 1715298926392, "event_type": "POINT_IN_TIME", "key": "seed", "value": 13069, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 179}}
:::MLLOG {"namespace": "", "time_ms": 1715298926392, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 180}}
:::MLLOG {"namespace": "", "time_ms": 1715298926392, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "adam", "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 189}}
:::MLLOG {"namespace": "", "time_ms": 1715298926392, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_1", "value": 0.9, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 190}}
:::MLLOG {"namespace": "", "time_ms": 1715298926392, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_2", "value": 0.95, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 191}}
:::MLLOG {"namespace": "", "time_ms": 1715298926392, "event_type": "POINT_IN_TIME", "key": "opt_adam_epsilon", "value": 1e-08, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 192}}
:::MLLOG {"namespace": "", "time_ms": 1715298926392, "event_type": "POINT_IN_TIME", "key": "opt_weight_decay", "value": 0.1, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 193}}
:::MLLOG {"namespace": "", "time_ms": 1715298926393, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 2e-05, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 194}}
:::MLLOG {"namespace": "", "time_ms": 1715298926393, "event_type": "POINT_IN_TIME", "key": "opt_end_learning_rate", "value": 2e-06, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 195}}
:::MLLOG {"namespace": "", "time_ms": 1715298926393, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_steps", "value": 81450, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 197}}
:::MLLOG {"namespace": "", "time_ms": 1715298926393, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 199, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 198}}
:::MLLOG {"namespace": "", "time_ms": 1715298926393, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_schedule", "value": "cosine with linear warmup", "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 199}}
:::MLLOG {"namespace": "", "time_ms": 1715298926393, "event_type": "POINT_IN_TIME", "key": "opt_gradient_clip_norm", "value": 1.0, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 200}}
:::MLLOG {"namespace": "", "time_ms": 1715298926393, "event_type": "POINT_IN_TIME", "key": "init_checkpoint_step", "value": 3000, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 201}}
:::MLLOG {"namespace": "", "time_ms": 1715298926393, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 2048, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 202}}
:::MLLOG {"namespace": "", "time_ms": 1715298926393, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 64, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 203}}
:::MLLOG {"namespace": "", "time_ms": 1715298926394, "event_type": "POINT_IN_TIME", "key": "max_sequence_length", "value": 2048, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 205}}
:::MLLOG {"namespace": "", "time_ms": 1715298926394, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 11590004, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 206}}
:::MLLOG {"namespace": "", "time_ms": 1715298926394, "event_type": "POINT_IN_TIME", "key": "num_layers", "value": 96, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 208}}
:::MLLOG {"namespace": "", "time_ms": 1715298926394, "event_type": "POINT_IN_TIME", "key": "num_heads", "value": 96, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 209}}
:::MLLOG {"namespace": "", "time_ms": 1715298926394, "event_type": "POINT_IN_TIME", "key": "hidden_size", "value": 12288, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 210}}
:::MLLOG {"namespace": "", "time_ms": 1715298926394, "event_type": "POINT_IN_TIME", "key": "ffn_hidden_size", "value": 49152, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 211}}
:::MLLOG {"namespace": "", "time_ms": 1715298926394, "event_type": "POINT_IN_TIME", "key": "hidden_dropout", "value": 0.0, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 212}}
:::MLLOG {"namespace": "", "time_ms": 1715298926394, "event_type": "POINT_IN_TIME", "key": "attention_dropout", "value": 0.0, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 213}}
:::MLLOG {"namespace": "", "time_ms": 1715298926395, "event_type": "POINT_IN_TIME", "key": "layernorm_epsilon", "value": 1e-05, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 214}}
:::MLLOG {"namespace": "", "time_ms": 1715298926395, "event_type": "POINT_IN_TIME", "key": "tokenizer", "value": "SPM", "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 215}}
:::MLLOG {"namespace": "", "time_ms": 1715298926395, "event_type": "POINT_IN_TIME", "key": "dataset", "value": "C4", "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 216}}
:::MLLOG {"namespace": "", "time_ms": 1715299300462, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 235}}
:::MLLOG {"namespace": "", "time_ms": 1715299300491, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 235}}
:::MLLOG {"namespace": "", "time_ms": 1715299304570, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 259, "first_epoch_num": 0, "epoch_count": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1715299304571, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 263, "epoch_num": 0}}
:::MLLOG {"namespace": "", "time_ms": 1715299518451, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1417, "epoch_num": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1715299537052, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.749816656112671, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1463, "epoch_num": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1715299537054, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1466, "epoch_num": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1715299678157, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1417, "epoch_num": 100663296}}
:::MLLOG {"namespace": "", "time_ms": 1715299696844, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7388503551483154, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1463, "epoch_num": 100663296}}
:::MLLOG {"namespace": "", "time_ms": 1715299696846, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1466, "epoch_num": 100663296}}
:::MLLOG {"namespace": "", "time_ms": 1715299837352, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1417, "epoch_num": 150994944}}
:::MLLOG {"namespace": "", "time_ms": 1715299856046, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.732015371322632, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1463, "epoch_num": 150994944}}
:::MLLOG {"namespace": "", "time_ms": 1715299856048, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1466, "epoch_num": 150994944}}
:::MLLOG {"namespace": "", "time_ms": 1715299995222, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1417, "epoch_num": 201326592}}
:::MLLOG {"namespace": "", "time_ms": 1715300013901, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7276716232299805, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1463, "epoch_num": 201326592}}
:::MLLOG {"namespace": "", "time_ms": 1715300013903, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1466, "epoch_num": 201326592}}
:::MLLOG {"namespace": "", "time_ms": 1715300152856, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1417, "epoch_num": 251658240}}
:::MLLOG {"namespace": "", "time_ms": 1715300171550, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7243103981018066, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1463, "epoch_num": 251658240}}
:::MLLOG {"namespace": "", "time_ms": 1715300171552, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1466, "epoch_num": 251658240}}
:::MLLOG {"namespace": "", "time_ms": 1715300309987, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1417, "epoch_num": 301989888}}
:::MLLOG {"namespace": "", "time_ms": 1715300328677, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.721386671066284, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1463, "epoch_num": 301989888}}
:::MLLOG {"namespace": "", "time_ms": 1715300328679, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1466, "epoch_num": 301989888}}
:::MLLOG {"namespace": "", "time_ms": 1715300468569, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1417, "epoch_num": 352321536}}
:::MLLOG {"namespace": "", "time_ms": 1715300487250, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.718437433242798, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1463, "epoch_num": 352321536}}
:::MLLOG {"namespace": "", "time_ms": 1715300487251, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1466, "epoch_num": 352321536}}
:::MLLOG {"namespace": "", "time_ms": 1715300626872, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1417, "epoch_num": 402653184}}
:::MLLOG {"namespace": "", "time_ms": 1715300645548, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7160847187042236, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1463, "epoch_num": 402653184}}
:::MLLOG {"namespace": "", "time_ms": 1715300645550, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1466, "epoch_num": 402653184}}
:::MLLOG {"namespace": "", "time_ms": 1715300784260, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1417, "epoch_num": 452984832}}
:::MLLOG {"namespace": "", "time_ms": 1715300802957, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.713697910308838, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1463, "epoch_num": 452984832}}
:::MLLOG {"namespace": "", "time_ms": 1715300802960, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1466, "epoch_num": 452984832}}
:::MLLOG {"namespace": "", "time_ms": 1715300944297, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1417, "epoch_num": 503316480}}
:::MLLOG {"namespace": "", "time_ms": 1715300963007, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7116036415100098, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1463, "epoch_num": 503316480}}
:::MLLOG {"namespace": "", "time_ms": 1715300963009, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1466, "epoch_num": 503316480}}
:::MLLOG {"namespace": "", "time_ms": 1715301101541, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1417, "epoch_num": 553648128}}
:::MLLOG {"namespace": "", "time_ms": 1715301120200, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7096991539001465, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1463, "epoch_num": 553648128}}
:::MLLOG {"namespace": "", "time_ms": 1715301120202, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/gpt3/megatron/training.py", "lineno": 1466, "epoch_num": 553648128}}
